# Started from ABA_calosc_mod
# enforced GPA1 to regulate Ca2osc
0, 233.9
1, 233.9
2, 233.9
3, 234.8
4, 235.9
5, 244.8
6, 251.8
7, 252.9
8, 258.7
9, 264.7
10, 266.8
11, 268.8
12, 272.7
13, 274.7
14, 274.7
15, 274.8
16, 276.7
17, 276.8
18, 279.8
19, 279.8
20, 282.7
21, 282.7
22, 282.7
23, 285.7
24, 285.7
25, 289.7
26, 289.7
27, 289.7
28, 292.7
29, 292.7
30, 294.7
31, 295.6
32, 296.6
33, 296.6
34, 297.1
35, 298.1
36, 299.0
37, 299.1
38, 301.0
39, 301.0
40, 301.0
41, 302.0
42, 302.0
43, 302.0
44, 303.0
45, 303.0
46, 303.0
47, 303.0
48, 303.0
49, 303.1
50, 303.1
51, 303.1
52, 303.1
53, 303.1
54, 304.1
55, 304.1
56, 304.1
57, 304.1
58, 304.1
59, 304.1
60, 304.1
61, 304.1
62, 305.0
63, 305.0
64, 305.0
65, 305.0
66, 305.0
67, 305.0
68, 305.0
69, 305.0
70, 305.0
71, 305.0
72, 305.0
73, 305.0
74, 305.0
75, 305.0
76, 305.0
77, 305.0
78, 305.0
79, 305.0
80, 305.0
81, 305.0
82, 305.0
83, 305.0
84, 305.0
85, 305.0
86, 305.0
87, 305.0
88, 305.0
89, 305.0
90, 305.0
91, 305.0
92, 305.0
93, 305.0
94, 305.0
95, 305.0
96, 305.0
97, 305.0
98, 305.1
99, 305.1
100, 305.1
