# GA1-2
# Started from ABA_calosc
0, 220.0
1, 224.8
2, 227.7
3, 245.8
4, 245.8
5, 253.6
6, 259.7
7, 259.7
8, 263.6
9, 266.6
10, 266.6
11, 267.6
12, 269.5
13, 269.6
14, 271.6
15, 271.7
16, 272.6
17, 276.6
18, 278.6
19, 281.5
20, 284.6
21, 284.6
22, 284.6
23, 284.7
24, 288.5
25, 288.5
26, 288.5
27, 290.5
28, 290.5
29, 291.5
30, 291.5
31, 292.5
32, 292.6
33, 294.6
34, 294.6
35, 295.5
36, 296.6
37, 296.6
38, 296.7
39, 296.75
40, 297.95
41, 297.95
42, 298.85
43, 298.85
44, 298.85
45, 298.95
46, 298.95
47, 298.95
48, 298.95
49, 298.95
50, 298.95
51, 300.05
52, 300.95
53, 300.95
54, 300.95
55, 300.95
56, 301.85
57, 302.95
58, 302.95
59, 302.95
60, 302.95
61, 302.95
62, 302.95
63, 302.95
64, 302.95
65, 302.95
66, 302.95
67, 302.95
68, 302.95
69, 302.95
70, 302.95
71, 302.95
72, 302.95
73, 302.95
74, 302.95
75, 302.95
76, 302.95
77, 302.95
78, 302.95
79, 302.95
80, 302.95
81, 302.95
82, 302.95
83, 302.95
84, 302.95
85, 302.95
86, 302.95
87, 302.95
88, 302.95
89, 302.95
90, 302.95
91, 302.95
92, 302.95
93, 302.95
94, 302.95
95, 302.95
96, 303.95
97, 303.95
98, 303.95
99, 303.95
100, 304.6
