0, 195.50534409842368
1, 197.6053440984237
2, 233.7801999231065
3, 233.7801999231065
4, 249.2624183006536
5, 252.66908881199538
6, 257.449677638778
7, 258.4591076167201
8, 261.1672839506173
9, 262.91649029982364
10, 262.91649029982364
11, 263.6475308641975
12, 263.9697530864197
13, 264.6189594356261
14, 264.6189594356261
15, 265.1166666666667
16, 266.5191358024691
17, 267.4191358024691
18, 268.92389770723105
19, 269.21913580246917
20, 269.5191358024691
21, 270.21913580246917
22, 270.21913580246917
23, 273.96913580246917
24, 275.11913580246915
25, 276.21913580246917
26, 276.7444444444444
27, 277.5524691358024
28, 278.2444444444444
29, 281.3
30, 283.51666666666665
31, 283.91111111111104
32, 285.05
33, 286.91111111111104
34, 287.7166666666667
35, 289.7444444444444
36, 294.7444444444444
37, 294.7444444444444
38, 295.7444444444444
39, 295.84444444444443
40, 295.84444444444443
41, 296.81666666666666
42, 297.81666666666666
43, 297.81666666666666
44, 297.81666666666666
45, 297.91666666666663
46, 297.91666666666663
47, 297.91666666666663
48, 297.91666666666663
49, 298.81666666666666
50, 298.91666666666663
51, 298.91666666666663
52, 299.91666666666663
53, 299.91666666666663
54, 299.91666666666663
55, 299.91666666666663
56, 299.91666666666663
57, 299.91666666666663
58, 299.91666666666663
59, 299.91666666666663
60, 299.91666666666663
61, 299.91666666666663
62, 299.91666666666663
63, 299.91666666666663
64, 299.91666666666663
65, 299.91666666666663
66, 299.91666666666663
67, 299.91666666666663
68, 299.91666666666663
69, 299.91666666666663
70, 299.91666666666663
71, 299.91666666666663
72, 299.91666666666663
73, 299.91666666666663
74, 299.91666666666663
75, 303.91666666666663
76, 303.91666666666663
77, 303.91666666666663
78, 303.91666666666663
79, 303.91666666666663
80, 303.91666666666663
81, 303.91666666666663
82, 303.91666666666663
83, 303.91666666666663
84, 303.91666666666663
85, 303.91666666666663
86, 303.91666666666663
87, 303.91666666666663
88, 303.91666666666663
89, 303.91666666666663
90, 303.91666666666663
91, 303.91666666666663
92, 303.91666666666663
93, 303.91666666666663
94, 303.91666666666663
95, 303.91666666666663
96, 303.94444444444446
97, 303.94444444444446
98, 303.94444444444446
99, 303.94444444444446
100, 303.94444444444446
