ID	Score	Source	Perturbation	Observed node	Categorization
31	1.0	src=1,trika1=1		irak2	OFF
32	1.0	src=1,trika1=1		irs1_ps	OFF
33	1.0	src=1,trika1=1		ksrp	ON
34	1.0	src=1,trika1=1		lbp	OFF
35	1.0	src=1,trika1=1		mek1	OFF
36	1.0	src=1,trika1=1		nc_nfkb_pathway	OFF
37	1.0	src=1,trika1=1		saa	OFF
38	1.0	src=1,trika1=1		sil1r_ap	OFF
39	1.0	src=1,trika1=1		tak1_tab	OFF
40	1.0	src=1,trika1=1		tdum_a20_traf6_ub	ON
41	1.0	src=1,trika1=1		tdum_cyt_p38_tak1_tab	OFF
42	1.0	src=1,trika1=1		tdum_hsp27_ps_traf6_ub	OFF
43	1.0	src=1,trika1=1		tdum_il1r2_il1rc	OFF
44	1.0	src=1,trika1=1		tdum_il1ra_ilr12	OFF
45	1.0	src=1,trika1=1		tdum_irak1c_irak12	OFF
46	1.0	src=1,trika1=1		tdum_mkp1_p38_jnk_erk12	OFF
47	1.0	src=1,trika1=1		tdum_tpl2_degr_tp2	OFF
48	1.0	src=1,trika1=1		tollip	OFF
49	1.0	src=1,trika1=0	nfkb KO	ccl2	OFF
50	1.0	src=1,trika1=0	nfkb KO	cebpd	OFF
51	1.0	src=1,trika1=0	nfkb KO	cox2	OFF
52	1.0	src=1,trika1=0	nfkb KO	dum_ikkab_or_ikkbb_nemo_ikkb_a	OFF
53	1.0	src=1,trika1=0	nfkb KO	hgf	OFF
54	1.0	src=1,trika1=0	nfkb KO	hsp27_ps	OFF
55	1.0	src=1,trika1=0	nfkb KO	ikka_a	OFF
56	1.0	src=1,trika1=0	nfkb KO	il1b_new	OFF
57	1.0	src=1,trika1=0	nfkb KO	il6	OFF
58	1.0	src=1,trika1=0	nfkb KO	il8	OFF
59	1.0	src=1,trika1=0	nfkb KO	irs1_ps	OFF
60	1.0	src=1,trika1=0	nfkb KO	lbp	OFF
61	1.0	src=1,trika1=0	nfkb KO	nc_nfkb_pathway	OFF
62	1.0	src=1,trika1=0	nfkb KO	saa	OFF
63	1.0	src=1,trika1=0	nfkb KO	sil1r_ap	OFF
64	1.0	src=1,trika1=0	nfkb KO	tdum_a20_traf6_ub	ON
65	1.0	src=1,trika1=0	nfkb KO	tdum_cyt_p38_tak1_tab	OFF
66	1.0	src=1,trika1=0	nfkb KO	tdum_hsp27_ps_traf6_ub	OFF
67	1.0	src=1,trika1=0	nfkb KO	tdum_il1r2_il1rc	OFF
68	1.0	src=1,trika1=0	nfkb KO	tdum_il1ra_ilr12	OFF
69	1.0	src=1,trika1=0	nfkb KO	tdum_irak1c_irak12	OFF
70	1.0	src=1,trika1=0	nfkb KO	tdum_mkp1_p38_jnk_erk12	OFF
71	1.0	src=1,trika1=0	nfkb KO	tdum_tpl2_degr_tp2	OFF
72	1.0	src=1,trika1=0		akt	OFF
73	1.0	src=1,trika1=0		ap1	OFF
74	1.0	src=1,trika1=0		ccl2	OFF
75	1.0	src=1,trika1=0		cjun	OFF
76	1.0	src=1,trika1=0		cox2	OFF
77	1.0	src=1,trika1=0		dum_cebp_pro_il1b	OFF
78	1.0	src=1,trika1=0		gsk3	ON
79	1.0	src=1,trika1=0		hgf	OFF
80	1.0	src=1,trika1=0		il1b_new	OFF
81	1.0	src=1,trika1=0		il1r2	OFF
82	1.0	src=1,trika1=0		il6	OFF
83	1.0	src=1,trika1=0		il8	OFF
84	1.0	src=1,trika1=0		irs1_ps	OFF
85	1.0	src=1,trika1=0		lbp	OFF
86	1.0	src=1,trika1=0		nc_nfkb_pathway	OFF
87	1.0	src=1,trika1=0		saa	OFF
89	1.0	src=1,trika1=0		tdum_a20_traf6_ub	ON
90	1.0	src=1,trika1=0		tdum_cyt_p38_tak1_tab	OFF
91	1.0	src=1,trika1=0		tdum_hsp27_ps_traf6_ub	OFF
92	1.0	src=1,trika1=0		tdum_il1r2_il1rc	OFF
93	1.0	src=1,trika1=0		tdum_il1ra_ilr12	OFF
94	1.0	src=1,trika1=0		tdum_irak1c_irak12	OFF
95	1.0	src=1,trika1=0		tdum_mkp1_p38_jnk_erk12	OFF
96	1.0	src=1,trika1=0		tdum_tpl2_degr_tp2	OFF
97	1.0	src=1,trika1=0		tpl2	OFF
98	1.0	src=1,trika1=0		traf6_ub	OFF
99	1.0	src=0,trika1=1	pi3k KO	ccl2	OFF
100	1.0	src=0,trika1=1	pi3k KO	cox2	OFF
101	1.0	src=0,trika1=1	pi3k KO	hgf	OFF
102	1.0	src=0,trika1=1	pi3k KO	il1b_new	OFF
103	1.0	src=0,trika1=1	pi3k KO	il6	OFF
104	1.0	src=0,trika1=1	pi3k KO	il8	OFF
105	1.0	src=0,trika1=1	pi3k KO	irs1_ps	OFF
106	1.0	src=0,trika1=1	pi3k KO	lbp	OFF
107	1.0	src=0,trika1=1	pi3k KO	nc_nfkb_pathway	OFF
109	1.0	src=0,trika1=1	pi3k KO	sil1r_ap	OFF
110	1.0	src=0,trika1=1	pi3k KO	tdum_a20_traf6_ub	ON
111	1.0	src=0,trika1=1	pi3k KO	tdum_cyt_p38_tak1_tab	OFF
112	1.0	src=0,trika1=1	pi3k KO	tdum_hsp27_ps_traf6_ub	OFF
113	1.0	src=0,trika1=1	pi3k KO	tdum_il1r2_il1rc	OFF
114	1.0	src=0,trika1=1	pi3k KO	tdum_il1ra_ilr12	OFF
115	1.0	src=0,trika1=1	pi3k KO	tdum_irak1c_irak12	OFF
116	1.0	src=0,trika1=1	pi3k KO	tdum_mkp1_p38_jnk_erk12	OFF
117	1.0	src=0,trika1=1	pi3k KO	tdum_tpl2_degr_tp2	OFF
118	1.0	src=0,trika1=1	pi3k KO	ttp	ON
119	1.0	src=1,trika1=1	ksrp CA	ccl2	OFF
120	1.0	src=1,trika1=1	ksrp CA	cox2	OFF
121	1.0	src=1,trika1=1	ksrp CA	hgf	OFF
122	1.0	src=1,trika1=1	ksrp CA	il1b_new	OFF
124	1.0	src=1,trika1=1	ksrp CA	il6	OFF
125	1.0	src=1,trika1=1	ksrp CA	il8	OFF
126	1.0	src=1,trika1=1	ksrp CA	irs1_ps	OFF
127	1.0	src=1,trika1=1	ksrp CA	lbp	OFF
128	1.0	src=1,trika1=1	ksrp CA	nc_nfkb_pathway	OFF
129	1.0	src=1,trika1=1	ksrp CA	saa	OFF
130	1.0	src=1,trika1=1	ksrp CA	sil1r_ap	OFF
131	1.0	src=1,trika1=1	ksrp CA	tdum_a20_traf6_ub	ON
132	1.0	src=1,trika1=1	ksrp CA	tdum_cyt_p38_tak1_tab	OFF
133	1.0	src=1,trika1=1	ksrp CA	tdum_hsp27_ps_traf6_ub	OFF
134	1.0	src=1,trika1=1	ksrp CA	tdum_il1r2_il1rc	OFF
135	1.0	src=1,trika1=1	ksrp CA	tdum_il1ra_ilr12	OFF
136	1.0	src=1,trika1=1	ksrp CA	tdum_irak1c_irak12	OFF
137	1.0	src=1,trika1=1	ksrp CA	tdum_mkp1_p38_jnk_erk12	OFF
138	1.0	src=1,trika1=1	ksrp CA	tdum_tpl2_degr_tp2	OFF
139	1.0	src=0,trika1=0	elk1 KO,nfkb CA	ap1	OFF
140	1.0	src=0,trika1=0	elk1 KO,nfkb CA	ccl2	OFF
141	1.0	src=0,trika1=0	elk1 KO,nfkb CA	cjun	OFF
142	1.0	src=0,trika1=0	elk1 KO,nfkb CA	cox2	ON
143	1.0	src=0,trika1=0	elk1 KO,nfkb CA	dum_cebp_cox2	OFF
144	1.0	src=0,trika1=0	elk1 KO,nfkb CA	hgf	OFF
145	1.0	src=0,trika1=0	elk1 KO,nfkb CA	il1b_new	OFF
146	1.0	src=0,trika1=0	elk1 KO,nfkb CA	il6	OFF
147	1.0	src=0,trika1=0	elk1 KO,nfkb CA	il8	OFF
148	1.0	src=0,trika1=0	elk1 KO,nfkb CA	irs1_ps	OFF
149	1.0	src=0,trika1=0	elk1 KO,nfkb CA	lbp	OFF
150	1.0	src=0,trika1=0	elk1 KO,nfkb CA	nc_nfkb_pathway	OFF
151	1.0	src=0,trika1=0	elk1 KO,nfkb CA	saa	OFF
152	1.0	src=0,trika1=0	elk1 KO,nfkb CA	sil1r_ap	OFF
153	1.0	src=0,trika1=0	elk1 KO,nfkb CA	tdum_a20_traf6_ub	ON
154	1.0	src=0,trika1=0	elk1 KO,nfkb CA	tdum_cyt_p38_tak1_tab	OFF
155	1.0	src=0,trika1=0	elk1 KO,nfkb CA	tdum_hsp27_ps_traf6_ub	OFF
156	1.0	src=0,trika1=0	elk1 KO,nfkb CA	tdum_il1r2_il1rc	OFF
157	1.0	src=0,trika1=0	elk1 KO,nfkb CA	tdum_il1ra_ilr12	OFF
158	1.0	src=0,trika1=0	elk1 KO,nfkb CA	tdum_irak1c_irak12	OFF
159	1.0	src=0,trika1=0	elk1 KO,nfkb CA	tdum_mkp1_p38_jnk_erk12	OFF
160	1.0	src=0,trika1=0	elk1 KO,nfkb CA	tdum_tpl2_degr_tp2	OFF
161	1.0	src=0,trika1=1	il1b CA	ccl2	OFF
162	1.0	src=0,trika1=1	il1b CA	cox2	OFF
163	1.0	src=0,trika1=1	il1b CA	hgf	OFF
164	1.0	src=0,trika1=1	il1b CA	il1b_new	OFF
165	1.0	src=0,trika1=1	il1b CA	il6	OFF
166	1.0	src=0,trika1=1	il1b CA	il8	OFF
167	1.0	src=0,trika1=1	il1b CA	irs1_ps	OFF
168	1.0	src=0,trika1=1	il1b CA	lbp	OFF
169	1.0	src=0,trika1=1	il1b CA	nc_nfkb_pathway	OFF
170	1.0	src=0,trika1=1	il1b CA	p105	ON
171	1.0	src=0,trika1=1	il1b CA	saa	OFF
172	1.0	src=0,trika1=1	il1b CA	sil1r_ap	OFF
174	1.0	src=0,trika1=1	il1b CA	tdum_cyt_p38_tak1_tab	OFF
175	1.0	src=0,trika1=1	il1b CA	tdum_hsp27_ps_traf6_ub	OFF
176	1.0	src=0,trika1=1	il1b CA	tdum_il1r2_il1rc	ON
177	1.0	src=0,trika1=1	il1b CA	tdum_il1ra_ilr12	OFF
178	1.0	src=0,trika1=1	il1b CA	tdum_irak1c_irak12	OFF
179	1.0	src=0,trika1=1	il1b CA	tdum_mkp1_p38_jnk_erk12	OFF
180	1.0	src=0,trika1=1	il1b CA	tdum_tpl2_degr_tp2	OFF
181	1.0	src=0,trika1=0	akt CA	ccl2	OFF
182	1.0	src=0,trika1=0	akt CA	cox2	OFF
183	1.0	src=0,trika1=0	akt CA	hgf	OFF
184	1.0	src=0,trika1=0	akt CA	il1b_new	OFF
185	1.0	src=0,trika1=0	akt CA	il6	OFF
186	1.0	src=0,trika1=0	akt CA	il8	OFF
187	1.0	src=0,trika1=0	akt CA	irs1_ps	OFF
188	1.0	src=0,trika1=0	akt CA	lbp	OFF
189	1.0	src=0,trika1=0	akt CA	nc_nfkb_pathway	OFF
190	1.0	src=0,trika1=0	akt CA	pro_hgf	OFF
191	1.0	src=0,trika1=0	akt CA	saa	OFF
192	1.0	src=0,trika1=0	akt CA	sil1r_ap	OFF
193	1.0	src=0,trika1=0	akt CA	tdum_a20_traf6_ub	ON
194	1.0	src=0,trika1=0	akt CA	tdum_cyt_p38_tak1_tab	OFF
195	1.0	src=0,trika1=0	akt CA	tdum_hsp27_ps_traf6_ub	OFF
196	1.0	src=0,trika1=0	akt CA	tdum_il1r2_il1rc	OFF
197	1.0	src=0,trika1=0	akt CA	tdum_il1ra_ilr12	OFF
198	1.0	src=0,trika1=0	akt CA	tdum_irak1c_irak12	OFF
199	1.0	src=0,trika1=0	akt CA	tdum_mkp1_p38_jnk_erk12	OFF
200	1.0	src=0,trika1=0	akt CA	tdum_tpl2_degr_tp2	OFF
201	1.0	src=1,trika1=1	dum_ikkab_or_ikkbb_nemo_ikkb_a CA	ccl2	OFF
202	1.0	src=1,trika1=1	dum_ikkab_or_ikkbb_nemo_ikkb_a CA	cox2	OFF
203	1.0	src=1,trika1=1	dum_ikkab_or_ikkbb_nemo_ikkb_a CA	hgf	OFF
204	1.0	src=1,trika1=1	dum_ikkab_or_ikkbb_nemo_ikkb_a CA	il1b_new	OFF
205	1.0	src=1,trika1=1	dum_ikkab_or_ikkbb_nemo_ikkb_a CA	il6	OFF
206	1.0	src=1,trika1=1	dum_ikkab_or_ikkbb_nemo_ikkb_a CA	il8	OFF
207	1.0	src=1,trika1=1	dum_ikkab_or_ikkbb_nemo_ikkb_a CA	irs1_ps	OFF
208	1.0	src=1,trika1=1	dum_ikkab_or_ikkbb_nemo_ikkb_a CA	lbp	OFF
209	1.0	src=1,trika1=1	dum_ikkab_or_ikkbb_nemo_ikkb_a CA	nc_nfkb_pathway	OFF
210	1.0	src=1,trika1=1	dum_ikkab_or_ikkbb_nemo_ikkb_a CA	saa	OFF
211	1.0	src=1,trika1=1	dum_ikkab_or_ikkbb_nemo_ikkb_a CA	sil1r_ap	OFF
212	1.0	src=1,trika1=1	dum_ikkab_or_ikkbb_nemo_ikkb_a CA	tdum_a20_traf6_ub	ON
213	1.0	src=1,trika1=1	dum_ikkab_or_ikkbb_nemo_ikkb_a CA	tdum_cyt_p38_tak1_tab	OFF
214	1.0	src=1,trika1=1	dum_ikkab_or_ikkbb_nemo_ikkb_a CA	tdum_hsp27_ps_traf6_ub	OFF
215	1.0	src=1,trika1=1	dum_ikkab_or_ikkbb_nemo_ikkb_a CA	tdum_il1r2_il1rc	OFF
217	1.0	src=1,trika1=1	dum_ikkab_or_ikkbb_nemo_ikkb_a CA	tdum_irak1c_irak12	OFF
218	1.0	src=1,trika1=1	dum_ikkab_or_ikkbb_nemo_ikkb_a CA	tdum_mkp1_p38_jnk_erk12	OFF
219	1.0	src=1,trika1=1	dum_ikkab_or_ikkbb_nemo_ikkb_a CA	tdum_tpl2_degr_tp2	OFF
220	1.0	src=1,trika1=1	a20 KO	ccl2	OFF
221	1.0	src=1,trika1=1	a20 KO	cox2	OFF
222	1.0	src=1,trika1=1	a20 KO	hgf	OFF
223	1.0	src=1,trika1=1	a20 KO	il1b_new	OFF
224	1.0	src=1,trika1=1	a20 KO	il6	OFF
225	1.0	src=1,trika1=1	a20 KO	il8	OFF
226	1.0	src=1,trika1=1	a20 KO	irs1_ps	OFF
227	1.0	src=1,trika1=1	a20 KO	lbp	OFF
228	1.0	src=1,trika1=1	a20 KO	nc_nfkb_pathway	OFF
229	1.0	src=1,trika1=1	a20 KO	saa	OFF
230	1.0	src=1,trika1=1	a20 KO	sil1r_ap	OFF
231	1.0	src=1,trika1=1	a20 KO	tdum_a20_traf6_ub	OFF
232	1.0	src=1,trika1=1	a20 KO	tdum_cyt_p38_tak1_tab	OFF
233	1.0	src=1,trika1=1	a20 KO	tdum_hsp27_ps_traf6_ub	OFF
234	1.0	src=1,trika1=1	a20 KO	tdum_il1r2_il1rc	OFF
235	1.0	src=1,trika1=1	a20 KO	tdum_il1ra_ilr12	OFF
236	1.0	src=1,trika1=1	a20 KO	tdum_irak1c_irak12	OFF
237	1.0	src=1,trika1=1	a20 KO	tdum_mkp1_p38_jnk_erk12	OFF
238	1.0	src=1,trika1=1	a20 KO	tdum_tpl2_degr_tp2	OFF
239	1.0	src=0,trika1=1		akt	OFF
240	1.0	src=0,trika1=1		ccl2	OFF
241	1.0	src=0,trika1=1		cox2	OFF
242	1.0	src=0,trika1=1		dum_mek3_or_4_or_6_nuc_p38	OFF
243	1.0	src=0,trika1=1		dum_sap1_or_elk_cfos	OFF
244	1.0	src=0,trika1=1		hgf	OFF
245	1.0	src=0,trika1=1		il1b_new	OFF
246	1.0	src=0,trika1=1		il6	OFF
247	1.0	src=0,trika1=1		il8	OFF
248	1.0	src=0,trika1=1		irak1c	OFF
249	1.0	src=0,trika1=1		irs1_ps	OFF
250	1.0	src=0,trika1=1		jnk	OFF
251	1.0	src=0,trika1=1		lbp	OFF
253	1.0	src=0,trika1=1		saa	OFF
254	1.0	src=0,trika1=1		sap1	OFF
255	1.0	src=0,trika1=1		sil1r_ap	OFF
256	1.0	src=0,trika1=1		tdum_a20_traf6_ub	ON
257	1.0	src=0,trika1=1		tdum_cyt_p38_tak1_tab	OFF
258	1.0	src=0,trika1=1		tdum_hsp27_ps_traf6_ub	OFF
259	1.0	src=0,trika1=1		tdum_il1r2_il1rc	OFF
260	1.0	src=0,trika1=1		tdum_il1ra_ilr12	OFF
261	1.0	src=0,trika1=1		tdum_irak1c_irak12	OFF
262	1.0	src=0,trika1=1		tdum_mkp1_p38_jnk_erk12	OFF
263	1.0	src=0,trika1=1		tdum_tpl2_degr_tp2	OFF
264	1.0	src=0,trika1=1		tollip	OFF
265	1.0	src=0,trika1=1		traf6	OFF
266	1.0	src=1,trika1=0	irak1_ub KO	ccl2	OFF
267	1.0	src=1,trika1=0	irak1_ub KO	cox2	OFF
268	1.0	src=1,trika1=0	irak1_ub KO	hgf	OFF
269	1.0	src=1,trika1=0	irak1_ub KO	ikkab_nemo	OFF
270	1.0	src=1,trika1=0	irak1_ub KO	il1b_new	OFF
271	1.0	src=1,trika1=0	irak1_ub KO	il6	OFF
272	1.0	src=1,trika1=0	irak1_ub KO	il8	OFF
273	1.0	src=1,trika1=0	irak1_ub KO	irs1_ps	OFF
274	1.0	src=1,trika1=0	irak1_ub KO	lbp	OFF
275	1.0	src=1,trika1=0	irak1_ub KO	nc_nfkb_pathway	OFF
276	1.0	src=1,trika1=0	irak1_ub KO	saa	OFF
277	1.0	src=1,trika1=0	irak1_ub KO	sil1r_ap	OFF
278	1.0	src=1,trika1=0	irak1_ub KO	tdum_a20_traf6_ub	ON
279	1.0	src=1,trika1=0	irak1_ub KO	tdum_cyt_p38_tak1_tab	OFF
280	1.0	src=1,trika1=0	irak1_ub KO	tdum_hsp27_ps_traf6_ub	OFF
281	1.0	src=1,trika1=0	irak1_ub KO	tdum_il1r2_il1rc	OFF
282	1.0	src=1,trika1=0	irak1_ub KO	tdum_il1ra_ilr12	OFF
283	1.0	src=1,trika1=0	irak1_ub KO	tdum_irak1c_irak12	OFF
285	1.0	src=1,trika1=0	irak1_ub KO	tdum_tpl2_degr_tp2	OFF
286	1.0	src=1,trika1=1	pellino KO	atf2	OFF
287	1.0	src=1,trika1=1	pellino KO	ccl2	OFF
288	1.0	src=1,trika1=1	pellino KO	cox2	OFF
289	1.0	src=1,trika1=1	pellino KO	hgf	OFF
290	1.0	src=1,trika1=1	pellino KO	il1b_new	OFF
291	1.0	src=1,trika1=1	pellino KO	il6	OFF
292	1.0	src=1,trika1=1	pellino KO	il8	OFF
293	1.0	src=1,trika1=1	pellino KO	irs1_ps	OFF
294	1.0	src=1,trika1=1	pellino KO	lbp	OFF
295	1.0	src=1,trika1=1	pellino KO	nc_nfkb_pathway	OFF
296	1.0	src=1,trika1=1	pellino KO	nuc_p38	OFF
297	1.0	src=1,trika1=1	pellino KO	saa	OFF
298	1.0	src=1,trika1=1	pellino KO	sil1r_ap	OFF
299	1.0	src=1,trika1=1	pellino KO	tdum_a20_traf6_ub	ON
300	1.0	src=1,trika1=1	pellino KO	tdum_cyt_p38_tak1_tab	OFF
301	1.0	src=1,trika1=1	pellino KO	tdum_hsp27_ps_traf6_ub	OFF
302	1.0	src=1,trika1=1	pellino KO	tdum_il1r2_il1rc	OFF
303	1.0	src=1,trika1=1	pellino KO	tdum_il1ra_ilr12	OFF
304	1.0	src=1,trika1=1	pellino KO	tdum_irak1c_irak12	OFF
305	1.0	src=1,trika1=1	pellino KO	tdum_mkp1_p38_jnk_erk12	OFF
306	1.0	src=1,trika1=1	pellino KO	tdum_tpl2_degr_tp2	OFF
307	1.0	src=0,trika1=0	il1r1 CA,socs1 CA	ccl2	OFF
308	1.0	src=0,trika1=0	il1r1 CA,socs1 CA	cox2	OFF
309	1.0	src=0,trika1=0	il1r1 CA,socs1 CA	dum_irak1_or_2_traf6_ub	OFF
310	1.0	src=0,trika1=0	il1r1 CA,socs1 CA	hgf	OFF
311	1.0	src=0,trika1=0	il1r1 CA,socs1 CA	il1b_new	OFF
312	1.0	src=0,trika1=0	il1r1 CA,socs1 CA	il6	OFF
313	1.0	src=0,trika1=0	il1r1 CA,socs1 CA	il8	OFF
314	1.0	src=0,trika1=0	il1r1 CA,socs1 CA	irs1_ps	OFF
315	1.0	src=0,trika1=0	il1r1 CA,socs1 CA	lbp	OFF
316	1.0	src=0,trika1=0	il1r1 CA,socs1 CA	nc_nfkb_pathway	OFF
318	1.0	src=0,trika1=0	il1r1 CA,socs1 CA	sil1r_ap	OFF
319	1.0	src=0,trika1=0	il1r1 CA,socs1 CA	tdum_a20_traf6_ub	ON
320	1.0	src=0,trika1=0	il1r1 CA,socs1 CA	tdum_cyt_p38_tak1_tab	OFF
321	1.0	src=0,trika1=0	il1r1 CA,socs1 CA	tdum_hsp27_ps_traf6_ub	OFF
322	1.0	src=0,trika1=0	il1r1 CA,socs1 CA	tdum_il1r2_il1rc	OFF
323	1.0	src=0,trika1=0	il1r1 CA,socs1 CA	tdum_il1ra_ilr12	OFF
324	1.0	src=0,trika1=0	il1r1 CA,socs1 CA	tdum_irak1c_irak12	ON
325	1.0	src=0,trika1=0	il1r1 CA,socs1 CA	tdum_mkp1_p38_jnk_erk12	OFF
326	1.0	src=0,trika1=0	il1r1 CA,socs1 CA	tdum_tpl2_degr_tp2	OFF
327	1.0	src=0,trika1=0	dum_sap1_or_elk_cfos CA	ccl2	OFF
328	1.0	src=0,trika1=0	dum_sap1_or_elk_cfos CA	cox2	OFF
329	1.0	src=0,trika1=0	dum_sap1_or_elk_cfos CA	dum_tak1_tab_or_mekk3_ikkb_a	OFF
330	1.0	src=0,trika1=0	dum_sap1_or_elk_cfos CA	hgf	OFF
331	1.0	src=0,trika1=0	dum_sap1_or_elk_cfos CA	il1b_new	OFF
332	1.0	src=0,trika1=0	dum_sap1_or_elk_cfos CA	il6	OFF
333	1.0	src=0,trika1=0	dum_sap1_or_elk_cfos CA	il8	OFF
334	1.0	src=0,trika1=0	dum_sap1_or_elk_cfos CA	irs1_ps	OFF
335	1.0	src=0,trika1=0	dum_sap1_or_elk_cfos CA	lbp	OFF
336	1.0	src=0,trika1=0	dum_sap1_or_elk_cfos CA	nc_nfkb_pathway	OFF
337	1.0	src=0,trika1=0	dum_sap1_or_elk_cfos CA	nik	OFF
338	1.0	src=0,trika1=0	dum_sap1_or_elk_cfos CA	saa	OFF
339	1.0	src=0,trika1=0	dum_sap1_or_elk_cfos CA	sil1r_ap	OFF
340	1.0	src=0,trika1=0	dum_sap1_or_elk_cfos CA	tdum_a20_traf6_ub	ON
341	1.0	src=0,trika1=0	dum_sap1_or_elk_cfos CA	tdum_cyt_p38_tak1_tab	OFF
342	1.0	src=0,trika1=0	dum_sap1_or_elk_cfos CA	tdum_hsp27_ps_traf6_ub	OFF
344	1.0	src=0,trika1=0	dum_sap1_or_elk_cfos CA	tdum_il1ra_ilr12	OFF
345	1.0	src=0,trika1=0	dum_sap1_or_elk_cfos CA	tdum_irak1c_irak12	OFF
346	1.0	src=0,trika1=0	dum_sap1_or_elk_cfos CA	tdum_mkp1_p38_jnk_erk12	OFF
347	1.0	src=0,trika1=0	dum_sap1_or_elk_cfos CA	tdum_tpl2_degr_tp2	OFF
348	1.0	src=0,trika1=0	dum_sap1_or_elk_cfos CA	tollip	OFF
349	1.0	src=0,trika1=0	mek1 CA	ccl2	OFF
350	1.0	src=0,trika1=0	mek1 CA	cox2	Some
351	1.0	src=0,trika1=0	mek1 CA	hgf	Some
352	1.0	src=0,trika1=0	mek1 CA	il1b_new	OFF
353	1.0	src=0,trika1=0	mek1 CA	il6	OFF
354	1.0	src=0,trika1=0	mek1 CA	il8	OFF
355	1.0	src=0,trika1=0	mek1 CA	irs1_ps	Some
356	1.0	src=0,trika1=0	mek1 CA	lbp	Some
357	1.0	src=0,trika1=0	mek1 CA	nc_nfkb_pathway	OFF
358	1.0	src=0,trika1=0	mek1 CA	saa	OFF
359	1.0	src=0,trika1=0	mek1 CA	sil1r_ap	OFF
360	1.0	src=0,trika1=0	mek1 CA	tdum_a20_traf6_ub	ON
361	1.0	src=0,trika1=0	mek1 CA	tdum_cyt_p38_tak1_tab	OFF
362	1.0	src=0,trika1=0	mek1 CA	tdum_hsp27_ps_traf6_ub	OFF
363	1.0	src=0,trika1=0	mek1 CA	tdum_il1r2_il1rc	OFF
364	1.0	src=0,trika1=0	mek1 CA	tdum_il1ra_ilr12	OFF
365	1.0	src=0,trika1=0	mek1 CA	tdum_irak1c_irak12	OFF
366	1.0	src=0,trika1=0	mek1 CA	tdum_mkp1_p38_jnk_erk12	Some
367	1.0	src=0,trika1=0	mek1 CA	tdum_tpl2_degr_tp2	OFF
368	1.0	src=1,trika1=1	dum_cebp_il1ra KO,il1ra KO	ccl2	OFF
369	1.0	src=1,trika1=1	dum_cebp_il1ra KO,il1ra KO	cox2	OFF
370	1.0	src=1,trika1=1	dum_cebp_il1ra KO,il1ra KO	hgf	OFF
371	1.0	src=1,trika1=1	dum_cebp_il1ra KO,il1ra KO	il1b_new	OFF
372	1.0	src=1,trika1=1	dum_cebp_il1ra KO,il1ra KO	il6	OFF
373	1.0	src=1,trika1=1	dum_cebp_il1ra KO,il1ra KO	il8	OFF
