ID	Score	Source	Perturbation	Observed node	Categorization
156	1.0	src=0,trika1=0		tdum_il1r2_il1rc	OFF
157	1.0	src=0,trika1=0		p105_degr	OFF
158	1.0	src=0,trika1=0		ikba_degr	ON
159	1.0	src=0,trika1=0		nc_nfkb_pathway	OFF
160	1.0	src=0,trika1=0		irs1_ps	OFF
161	1.0	src=0,trika1=0		tdum_a20_traf6_ub	ON
162	1.0	src=0,trika1=0		tdum_irak1c_irak12	OFF
163	1.0	src=0,trika1=0		tdum_il1ra_ilr12	OFF
164	1.0	src=0,trika1=0		il8	OFF
165	1.0	src=0,trika1=0		tdum_mkp1_p38_jnk_erk12	OFF
166	1.0	src=0,trika1=0		tdum_tpl2_degr_tp2	OFF
167	1.0	src=0,trika1=0		tdum_hsp27_ps_traf6_ub	OFF
168	1.0	src=0,trika1=0		saa	OFF
169	1.0	src=0,trika1=0		tdum_cyt_p38_tak1_tab	OFF
170	1.0	src=0,trika1=0		il1b_new	OFF
171	1.0	src=0,trika1=0		il6	OFF
172	1.0	src=0,trika1=0		sil1r_ap	OFF
173	1.0	src=0,trika1=0		ccl2	OFF
174	1.0	src=0,trika1=0		ikba	OFF
175	1.0	src=0,trika1=0		hgf	OFF
176	1.0	src=0,trika1=1		lbp	OFF
177	1.0	src=0,trika1=1		pi3k	OFF
178	1.0	src=0,trika1=1		cox2	OFF
179	1.0	src=0,trika1=1		tdum_il1r2_il1rc	OFF
180	1.0	src=0,trika1=1		irak1c	OFF
181	1.0	src=0,trika1=1		nc_nfkb_pathway	OFF
182	1.0	src=0,trika1=1		nuc_p38	OFF
183	1.0	src=0,trika1=1		irs1_ps	OFF
184	1.0	src=0,trika1=1		tdum_a20_traf6_ub	ON
185	1.0	src=0,trika1=1		tdum_irak1c_irak12	OFF
186	1.0	src=0,trika1=1		dum_mek4_or_7_jnk	OFF
187	1.0	src=0,trika1=1		tdum_il1ra_ilr12	OFF
188	1.0	src=0,trika1=1		il8	OFF
189	1.0	src=0,trika1=1		tdum_mkp1_p38_jnk_erk12	OFF
190	1.0	src=0,trika1=1		traf6	OFF
191	1.0	src=0,trika1=1		tdum_tpl2_degr_tp2	OFF
192	1.0	src=0,trika1=1		tdum_hsp27_ps_traf6_ub	OFF
193	1.0	src=0,trika1=1		saa	OFF
194	1.0	src=0,trika1=1		dum_ikkab_or_ikkbb_nemo_ikkb_a	OFF
195	1.0	src=0,trika1=1		nalp_infl	ON
196	1.0	src=0,trika1=1		tdum_cyt_p38_tak1_tab	OFF
197	1.0	src=0,trika1=1		il1b_new	OFF
198	1.0	src=0,trika1=1		il6	OFF
199	1.0	src=0,trika1=1		sil1r_ap	OFF
200	1.0	src=0,trika1=1		ccl2	OFF
201	1.0	src=0,trika1=1		ttp	ON
202	1.0	src=0,trika1=1		hgf	OFF
203	1.0	src=0,trika1=1		mek3	OFF
204	1.0	src=0,trika1=0	gsk3 KO	lbp	OFF
205	1.0	src=0,trika1=0	gsk3 KO	cox2	OFF
206	1.0	src=0,trika1=0	gsk3 KO	tdum_il1r2_il1rc	OFF
207	1.0	src=0,trika1=0	gsk3 KO	nc_nfkb_pathway	OFF
208	1.0	src=0,trika1=0	gsk3 KO	irs1_ps	OFF
209	1.0	src=0,trika1=0	gsk3 KO	tdum_a20_traf6_ub	ON
210	1.0	src=0,trika1=0	gsk3 KO	tdum_irak1c_irak12	OFF
211	1.0	src=0,trika1=0	gsk3 KO	tdum_il1ra_ilr12	OFF
212	1.0	src=0,trika1=0	gsk3 KO	il8	OFF
213	1.0	src=0,trika1=0	gsk3 KO	tdum_mkp1_p38_jnk_erk12	OFF
214	1.0	src=0,trika1=0	gsk3 KO	tdum_tpl2_degr_tp2	OFF
215	1.0	src=0,trika1=0	gsk3 KO	tdum_hsp27_ps_traf6_ub	OFF
216	1.0	src=0,trika1=0	gsk3 KO	dum_cebp_saa	OFF
217	1.0	src=0,trika1=0	gsk3 KO	saa	OFF
218	1.0	src=0,trika1=0	gsk3 KO	tdum_cyt_p38_tak1_tab	OFF
219	1.0	src=0,trika1=0	gsk3 KO	il1b_new	OFF
220	1.0	src=0,trika1=0	gsk3 KO	cebpd	OFF
221	1.0	src=0,trika1=0	gsk3 KO	il6	OFF
222	1.0	src=0,trika1=0	gsk3 KO	sil1r_ap	OFF
223	1.0	src=0,trika1=0	gsk3 KO	ccl2	OFF
224	1.0	src=0,trika1=0	gsk3 KO	ttp	ON
225	1.0	src=0,trika1=0	gsk3 KO	hgf	OFF
226	1.0	src=0,trika1=0	cebpd KO	lbp	OFF
227	1.0	src=0,trika1=0	cebpd KO	cox2	OFF
228	1.0	src=0,trika1=0	cebpd KO	tdum_il1r2_il1rc	OFF
229	1.0	src=0,trika1=0	cebpd KO	nc_nfkb_pathway	OFF
230	1.0	src=0,trika1=0	cebpd KO	irs1_ps	OFF
231	1.0	src=0,trika1=0	cebpd KO	tdum_a20_traf6_ub	ON
232	1.0	src=0,trika1=0	cebpd KO	tdum_irak1c_irak12	OFF
233	1.0	src=0,trika1=0	cebpd KO	cjun_gene	OFF
234	1.0	src=0,trika1=0	cebpd KO	tdum_il1ra_ilr12	OFF
235	1.0	src=0,trika1=0	cebpd KO	il8	OFF
236	1.0	src=0,trika1=0	cebpd KO	tdum_mkp1_p38_jnk_erk12	OFF
237	1.0	src=0,trika1=0	cebpd KO	tdum_tpl2_degr_tp2	OFF
238	1.0	src=0,trika1=0	cebpd KO	tdum_hsp27_ps_traf6_ub	OFF
239	1.0	src=0,trika1=0	cebpd KO	saa	OFF
240	1.0	src=0,trika1=0	cebpd KO	tdum_cyt_p38_tak1_tab	OFF
241	1.0	src=0,trika1=0	cebpd KO	il1b_new	OFF
242	1.0	src=0,trika1=0	cebpd KO	il6	OFF
243	1.0	src=0,trika1=0	cebpd KO	sil1r_ap	OFF
244	1.0	src=0,trika1=0	cebpd KO	ccl2	OFF
245	1.0	src=0,trika1=0	cebpd KO	hgf	OFF
246	1.0	src=0,trika1=1	dum_ikkab_nemo_akt_or_ck2_p65 CA,il1rc CA,irak1 CA	lbp	Some
247	1.0	src=0,trika1=1	dum_ikkab_nemo_akt_or_ck2_p65 CA,il1rc CA,irak1 CA	cox2	Some
248	1.0	src=0,trika1=1	dum_ikkab_nemo_akt_or_ck2_p65 CA,il1rc CA,irak1 CA	tdum_il1r2_il1rc	OFF
249	1.0	src=0,trika1=1	dum_ikkab_nemo_akt_or_ck2_p65 CA,il1rc CA,irak1 CA	nc_nfkb_pathway	OFF
250	1.0	src=0,trika1=1	dum_ikkab_nemo_akt_or_ck2_p65 CA,il1rc CA,irak1 CA	irs1_ps	Some
251	1.0	src=0,trika1=1	dum_ikkab_nemo_akt_or_ck2_p65 CA,il1rc CA,irak1 CA	tdum_a20_traf6_ub	ON
252	1.0	src=0,trika1=1	dum_ikkab_nemo_akt_or_ck2_p65 CA,il1rc CA,irak1 CA	tdum_irak1c_irak12	ON
253	1.0	src=0,trika1=1	dum_ikkab_nemo_akt_or_ck2_p65 CA,il1rc CA,irak1 CA	tdum_il1ra_ilr12	OFF
254	1.0	src=0,trika1=1	dum_ikkab_nemo_akt_or_ck2_p65 CA,il1rc CA,irak1 CA	il8	OFF
255	1.0	src=0,trika1=1	dum_ikkab_nemo_akt_or_ck2_p65 CA,il1rc CA,irak1 CA	tdum_mkp1_p38_jnk_erk12	Some
256	1.0	src=0,trika1=1	dum_ikkab_nemo_akt_or_ck2_p65 CA,il1rc CA,irak1 CA	tdum_tpl2_degr_tp2	OFF
257	1.0	src=0,trika1=1	dum_ikkab_nemo_akt_or_ck2_p65 CA,il1rc CA,irak1 CA	tdum_hsp27_ps_traf6_ub	Some
258	1.0	src=0,trika1=1	dum_ikkab_nemo_akt_or_ck2_p65 CA,il1rc CA,irak1 CA	saa	OFF
259	1.0	src=0,trika1=1	dum_ikkab_nemo_akt_or_ck2_p65 CA,il1rc CA,irak1 CA	tdum_cyt_p38_tak1_tab	Some
260	1.0	src=0,trika1=1	dum_ikkab_nemo_akt_or_ck2_p65 CA,il1rc CA,irak1 CA	il1b_new	OFF
261	1.0	src=0,trika1=1	dum_ikkab_nemo_akt_or_ck2_p65 CA,il1rc CA,irak1 CA	il6	OFF
262	1.0	src=0,trika1=1	dum_ikkab_nemo_akt_or_ck2_p65 CA,il1rc CA,irak1 CA	sil1r_ap	OFF
263	1.0	src=0,trika1=1	dum_ikkab_nemo_akt_or_ck2_p65 CA,il1rc CA,irak1 CA	ccl2	OFF
264	1.0	src=0,trika1=1	dum_ikkab_nemo_akt_or_ck2_p65 CA,il1rc CA,irak1 CA	hgf	Some
265	1.0	src=1,trika1=0	mekk3 KO	lbp	OFF
266	1.0	src=1,trika1=0	mekk3 KO	cox2	OFF
267	1.0	src=1,trika1=0	mekk3 KO	tdum_il1r2_il1rc	OFF
268	1.0	src=1,trika1=0	mekk3 KO	nc_nfkb_pathway	OFF
269	1.0	src=1,trika1=0	mekk3 KO	irs1_ps	OFF
270	1.0	src=1,trika1=0	mekk3 KO	tdum_a20_traf6_ub	ON
271	1.0	src=1,trika1=0	mekk3 KO	tdum_irak1c_irak12	OFF
272	1.0	src=1,trika1=0	mekk3 KO	tdum_il1ra_ilr12	OFF
273	1.0	src=1,trika1=0	mekk3 KO	il8	OFF
274	1.0	src=1,trika1=0	mekk3 KO	tdum_mkp1_p38_jnk_erk12	OFF
275	1.0	src=1,trika1=0	mekk3 KO	tdum_tpl2_degr_tp2	OFF
276	1.0	src=1,trika1=0	mekk3 KO	tdum_hsp27_ps_traf6_ub	OFF
277	1.0	src=1,trika1=0	mekk3 KO	saa	OFF
278	1.0	src=1,trika1=0	mekk3 KO	tdum_cyt_p38_tak1_tab	OFF
279	1.0	src=1,trika1=0	mekk3 KO	il1b_new	OFF
280	1.0	src=1,trika1=0	mekk3 KO	il6	OFF
281	1.0	src=1,trika1=0	mekk3 KO	sil1r_ap	OFF
282	1.0	src=1,trika1=0	mekk3 KO	ccl2	OFF
283	1.0	src=1,trika1=0	mekk3 KO	ros	ON
284	1.0	src=1,trika1=0	mekk3 KO	hgf	OFF
285	1.0	src=1,trika1=1	irakm CA	lbp	OFF
286	1.0	src=1,trika1=1	irakm CA	cox2	OFF
287	1.0	src=1,trika1=1	irakm CA	tdum_il1r2_il1rc	OFF
288	1.0	src=1,trika1=1	irakm CA	nc_nfkb_pathway	OFF
289	1.0	src=1,trika1=1	irakm CA	irs1_ps	OFF
290	1.0	src=1,trika1=1	irakm CA	tdum_a20_traf6_ub	ON
291	1.0	src=1,trika1=1	irakm CA	tdum_irak1c_irak12	OFF
292	1.0	src=1,trika1=1	irakm CA	tdum_il1ra_ilr12	OFF
293	1.0	src=1,trika1=1	irakm CA	il8	OFF
294	1.0	src=1,trika1=1	irakm CA	tdum_mkp1_p38_jnk_erk12	OFF
295	1.0	src=1,trika1=1	irakm CA	tdum_tpl2_degr_tp2	OFF
296	1.0	src=1,trika1=1	irakm CA	tdum_hsp27_ps_traf6_ub	OFF
297	1.0	src=1,trika1=1	irakm CA	saa	OFF
298	1.0	src=1,trika1=1	irakm CA	tdum_cyt_p38_tak1_tab	OFF
299	1.0	src=1,trika1=1	irakm CA	il1b_new	OFF
300	1.0	src=1,trika1=1	irakm CA	il6	OFF
301	1.0	src=1,trika1=1	irakm CA	sil1r_ap	OFF
302	1.0	src=1,trika1=1	irakm CA	ccl2	OFF
303	1.0	src=1,trika1=1	irakm CA	hgf	OFF
304	1.0	src=0,trika1=0	il1ra KO	lbp	OFF
305	1.0	src=0,trika1=0	il1ra KO	cox2	OFF
306	1.0	src=0,trika1=0	il1ra KO	tdum_il1r2_il1rc	OFF
307	1.0	src=0,trika1=0	il1ra KO	nc_nfkb_pathway	OFF
308	1.0	src=0,trika1=0	il1ra KO	irs1_ps	OFF
309	1.0	src=0,trika1=0	il1ra KO	tdum_a20_traf6_ub	ON
310	1.0	src=0,trika1=0	il1ra KO	tdum_irak1c_irak12	OFF
311	1.0	src=0,trika1=0	il1ra KO	tdum_il1ra_ilr12	OFF
312	1.0	src=0,trika1=0	il1ra KO	il8	OFF
313	1.0	src=0,trika1=0	il1ra KO	tdum_mkp1_p38_jnk_erk12	OFF
314	1.0	src=0,trika1=0	il1ra KO	tdum_tpl2_degr_tp2	OFF
315	1.0	src=0,trika1=0	il1ra KO	tdum_hsp27_ps_traf6_ub	OFF
316	1.0	src=0,trika1=0	il1ra KO	saa	OFF
317	1.0	src=0,trika1=0	il1ra KO	tdum_cyt_p38_tak1_tab	OFF
318	1.0	src=0,trika1=0	il1ra KO	il1b_new	OFF
319	1.0	src=0,trika1=0	il1ra KO	il6	OFF
320	1.0	src=0,trika1=0	il1ra KO	cebpb	OFF
321	1.0	src=0,trika1=0	il1ra KO	sil1r_ap	OFF
322	1.0	src=0,trika1=0	il1ra KO	ccl2	OFF
323	1.0	src=0,trika1=0	il1ra KO	hgf	OFF
324	1.0	src=0,trika1=1	dum_tak1_tab_or_mekk3_ikkb_a KO	lbp	OFF
325	1.0	src=0,trika1=1	dum_tak1_tab_or_mekk3_ikkb_a KO	cox2	OFF
326	1.0	src=0,trika1=1	dum_tak1_tab_or_mekk3_ikkb_a KO	tdum_il1r2_il1rc	OFF
327	1.0	src=0,trika1=1	dum_tak1_tab_or_mekk3_ikkb_a KO	nc_nfkb_pathway	OFF
328	1.0	src=0,trika1=1	dum_tak1_tab_or_mekk3_ikkb_a KO	irs1_ps	OFF
329	1.0	src=0,trika1=1	dum_tak1_tab_or_mekk3_ikkb_a KO	tdum_a20_traf6_ub	ON
330	1.0	src=0,trika1=1	dum_tak1_tab_or_mekk3_ikkb_a KO	tdum_irak1c_irak12	OFF
331	1.0	src=0,trika1=1	dum_tak1_tab_or_mekk3_ikkb_a KO	tdum_il1ra_ilr12	OFF
332	1.0	src=0,trika1=1	dum_tak1_tab_or_mekk3_ikkb_a KO	il8	OFF
333	1.0	src=0,trika1=1	dum_tak1_tab_or_mekk3_ikkb_a KO	tdum_mkp1_p38_jnk_erk12	OFF
334	1.0	src=0,trika1=1	dum_tak1_tab_or_mekk3_ikkb_a KO	tdum_tpl2_degr_tp2	OFF
335	1.0	src=0,trika1=1	dum_tak1_tab_or_mekk3_ikkb_a KO	tdum_hsp27_ps_traf6_ub	OFF
336	1.0	src=0,trika1=1	dum_tak1_tab_or_mekk3_ikkb_a KO	saa	OFF
337	1.0	src=0,trika1=1	dum_tak1_tab_or_mekk3_ikkb_a KO	tdum_cyt_p38_tak1_tab	OFF
338	1.0	src=0,trika1=1	dum_tak1_tab_or_mekk3_ikkb_a KO	il1b_new	OFF
339	1.0	src=0,trika1=1	dum_tak1_tab_or_mekk3_ikkb_a KO	il6	OFF
340	1.0	src=0,trika1=1	dum_tak1_tab_or_mekk3_ikkb_a KO	sil1r_ap	OFF
341	1.0	src=0,trika1=1	dum_tak1_tab_or_mekk3_ikkb_a KO	ccl2	OFF
342	1.0	src=0,trika1=1	dum_tak1_tab_or_mekk3_ikkb_a KO	hgf	OFF
343	1.0	src=0,trika1=1	ikba_diss CA	lbp	OFF
344	1.0	src=0,trika1=1	ikba_diss CA	cox2	OFF
345	1.0	src=0,trika1=1	ikba_diss CA	tdum_il1r2_il1rc	OFF
346	1.0	src=0,trika1=1	ikba_diss CA	nc_nfkb_pathway	OFF
347	1.0	src=0,trika1=1	ikba_diss CA	irs1_ps	OFF
348	1.0	src=0,trika1=1	ikba_diss CA	tdum_a20_traf6_ub	ON
349	1.0	src=0,trika1=1	ikba_diss CA	tdum_irak1c_irak12	OFF
350	1.0	src=0,trika1=1	ikba_diss CA	tdum_il1ra_ilr12	OFF
351	1.0	src=0,trika1=1	ikba_diss CA	il8	OFF
352	1.0	src=0,trika1=1	ikba_diss CA	tdum_mkp1_p38_jnk_erk12	OFF
353	1.0	src=0,trika1=1	ikba_diss CA	tdum_tpl2_degr_tp2	OFF
354	1.0	src=0,trika1=1	ikba_diss CA	tdum_hsp27_ps_traf6_ub	OFF
355	1.0	src=0,trika1=1	ikba_diss CA	saa	OFF
356	1.0	src=0,trika1=1	ikba_diss CA	tdum_cyt_p38_tak1_tab	OFF
357	1.0	src=0,trika1=1	ikba_diss CA	il1b_new	OFF
358	1.0	src=0,trika1=1	ikba_diss CA	il6	OFF
359	1.0	src=0,trika1=1	ikba_diss CA	sil1r_ap	OFF
360	1.0	src=0,trika1=1	ikba_diss CA	ccl2	OFF
361	1.0	src=0,trika1=1	ikba_diss CA	hgf	OFF
362	1.0	src=0,trika1=1	ikkab_nemo CA,p105 KO	lbp	OFF
363	1.0	src=0,trika1=1	ikkab_nemo CA,p105 KO	cox2	OFF
364	1.0	src=0,trika1=1	ikkab_nemo CA,p105 KO	tdum_il1r2_il1rc	OFF
365	1.0	src=0,trika1=1	ikkab_nemo CA,p105 KO	nc_nfkb_pathway	OFF
