ID	Score	Source	Perturbation	Observed node	Categorization
714	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	Rgt1p CA	GAL10	OFF
715	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	Rgt1p CA	ACS1	OFF
716	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	Rgt1p CA	ICL1	OFF
717	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	Rgt1p CA	IDP2	OFF
718	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	Rgt1p CA	Mig3p	OFF
719	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	Rgt1p CA	HXT3	ON
720	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	Rgt1p CA	MDH2	OFF
721	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	Rgt1p CA	FBP1	OFF
722	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	Rgt1p CA	GAL5	OFF
723	1.0	galactose_ext=1,glucose_ext=1,maltose_ext=0	Rgt1p CA	JEN1	OFF
724	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	GAL3 CA	HXT2	OFF
725	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	GAL3 CA	SUC2	ON
726	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	GAL3 CA	MALS	OFF
727	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	GAL3 CA	HXT4	OFF
728	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	GAL3 CA	CAT8	ON
729	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	GAL3 CA	HXT5	OFF
730	1.0	galactose_ext=0,glucose_ext=0,maltose_ext=0	GAL3 CA	number_4ORFs	OFF
