0, 219.0
1, 225.8
2, 227.9
3, 241.9
4, 248.8
5, 250.9
6, 254.8
7, 259.7
8, 259.7
9, 262.6
10, 262.8
11, 266.7
12, 267.7
13, 267.7
14, 269.7
15, 269.7
16, 270.7
17, 270.7
18, 272.8
19, 273.8
20, 274.8
21, 274.8
22, 275.2
23, 275.2
24, 276.7
25, 276.7
26, 276.7
27, 276.7
28, 276.7
29, 276.7
30, 276.7
31, 276.7
32, 277.7
33, 277.7
34, 277.7
35, 277.7
36, 277.7
37, 277.7
38, 277.7
39, 277.7
40, 277.7
41, 277.7
42, 277.7
43, 277.7
44, 278.6
45, 278.6
46, 279.6
47, 280.5
48, 280.5
49, 280.5
50, 280.5
51, 280.5
52, 280.5
53, 281.5
54, 281.5
55, 281.5
56, 281.5
57, 281.5
58, 281.5
59, 281.5
60, 281.5
61, 281.5
62, 282.4
63, 282.5
64, 282.5
65, 282.5
66, 282.5
67, 282.5
68, 282.5
69, 282.5
70, 282.5
71, 282.5
72, 282.5
73, 282.5
74, 282.5
75, 282.5
76, 282.5
77, 282.5
78, 282.5
79, 282.5
80, 282.5
81, 282.5
82, 282.5
83, 282.5
84, 282.5
85, 282.5
86, 282.5
87, 283.73333333333335
88, 283.73333333333335
89, 283.73333333333335
90, 283.73333333333335
91, 283.73333333333335
92, 283.73333333333335
93, 284.6333333333333
94, 284.73333333333335
95, 284.73333333333335
96, 284.73333333333335
97, 284.73333333333335
98, 284.73333333333335
99, 284.73333333333335
100, 284.73333333333335
