# GA0
# Started from ABA_full_fix
# No edge other than self loop on K_efflux was allowed
0, 235.0993227731864
1, 247.79419904594437
2, 248.69208710926628
3, 252.73912701713283
4, 253.22532149492395
5, 258.6002142497839
6, 258.6002142497839
7, 259.7401359855237
8, 262.3996024621001
9, 268.4104092684659
10, 270.65573012408083
11, 270.9141971472538
12, 273.8442471590909
13, 273.8442471590909
14, 274.7855350378788
15, 275.7855350378788
16, 277.2409090909091
17, 277.2409090909091
18, 278.2409090909091
19, 278.2409090909091
20, 278.2409090909091
21, 279.2409090909091
22, 279.2409090909091
23, 279.2409090909091
24, 279.2409090909091
25, 280.089393939394
26, 280.089393939394
27, 281.089393939394
28, 281.089393939394
29, 281.089393939394
30, 281.2257575757576
31, 281.2257575757576
32, 282.2257575757576
33, 282.2257575757576
34, 282.2257575757576
35, 282.2257575757576
36, 282.2257575757576
37, 282.2257575757576
38, 282.2257575757576
39, 282.2257575757576
40, 282.2257575757576
41, 282.2257575757576
42, 282.2257575757576
43, 282.2257575757576
44, 282.2257575757576
45, 282.2257575757576
46, 282.2257575757576
47, 283.2257575757576
48, 283.2257575757576
49, 283.2257575757576
50, 283.2257575757576
51, 283.2257575757576
52, 283.2257575757576
53, 283.2257575757576
54, 283.2257575757576
55, 283.2257575757576
56, 283.2257575757576
57, 283.2257575757576
58, 283.2257575757576
59, 283.2257575757576
60, 283.2257575757576
61, 283.2257575757576
62, 283.2257575757576
63, 283.2257575757576
64, 283.2257575757576
65, 283.2257575757576
66, 283.2257575757576
67, 283.2257575757576
68, 283.2257575757576
69, 283.2257575757576
70, 283.2257575757576
71, 283.2257575757576
72, 283.2257575757576
73, 283.2257575757576
74, 283.2257575757576
75, 283.2257575757576
76, 283.2257575757576
77, 283.2257575757576
78, 283.2257575757576
79, 283.2257575757576
80, 283.2257575757576
81, 283.2257575757576
82, 283.2257575757576
83, 283.2257575757576
84, 283.2257575757576
85, 283.2257575757576
86, 283.2257575757576
87, 283.2257575757576
88, 283.2257575757576
89, 283.2257575757576
90, 283.2257575757576
91, 283.2257575757576
92, 283.2257575757576
93, 283.2257575757576
94, 283.2257575757576
95, 283.2257575757576
96, 283.2257575757576
97, 283.2257575757576
98, 283.2257575757576
99, 283.2257575757576
100, 283.2257575757576
