# Started from ABA_calosc
# Allowed more edges
0, 226.9
1, 229.9
2, 235.8
3, 235.9
4, 241.6
5, 242.5
6, 250.7
7, 251.8
8, 264.7
9, 267.6
10, 268.4
11, 270.6
12, 272.6
13, 276.5
14, 276.5
15, 276.5
16, 278.5
17, 279.4
18, 280.4
19, 281.9
20, 283.8
21, 283.8
22, 283.8
23, 283.9
24, 283.9
25, 290.3375
26, 290.3375
27, 290.3375
28, 290.8
29, 291.9
30, 291.9
31, 291.9
32, 291.9
33, 292.8
34, 292.8
35, 292.8
36, 292.8
37, 292.8
38, 292.8
39, 293.3
40, 293.8
41, 294.3
42, 294.3
43, 294.3
44, 294.3
45, 294.3
46, 294.3
47, 294.3
48, 294.3
49, 294.3
50, 294.3
51, 294.3
52, 295.2
53, 295.3
54, 295.3
55, 297.3
56, 298.3
57, 298.3
58, 298.3
59, 298.3
60, 298.3
61, 298.3
62, 298.3
63, 298.3
64, 298.3
65, 298.3
66, 298.3
67, 298.3
68, 298.3
69, 298.3
70, 298.3
71, 298.3
72, 298.3
73, 298.3
74, 298.3
75, 298.3
76, 298.3
77, 298.3
78, 299.95
79, 299.95
80, 299.95
81, 299.95
82, 299.95
83, 299.95
84, 299.95
85, 299.95
86, 299.95
87, 299.95
88, 299.95
89, 299.95
90, 299.95
91, 299.95
92, 299.95
93, 299.95
94, 299.95
95, 299.95
96, 300.05
97, 300.05
98, 300.05
99, 300.05
100, 300.05
