0, 207.1717519772123
1, 240.8094696969697
2, 245.1219696969697
3, 246.425
4, 255.0125
5, 255.0125
6, 255.0125
7, 255.225
8, 256.225
9, 258.96875
10, 262.8125
11, 271.128125
12, 271.1875
13, 274.221875
14, 275.65625
15, 276.55625
16, 278.45625
17, 278.45625
18, 279.75625
19, 280.45625
20, 282.4625
21, 283.4625
22, 284.2625
23, 284.2625
24, 284.3625
25, 284.3625
26, 284.4625
27, 285.871875
28, 285.971875
29, 285.971875
30, 287.3
31, 287.971875
32, 288.5
33, 289.3
34, 289.3
35, 290.3
36, 290.5
37, 290.6
38, 292.4
39, 292.4
40, 292.4
41, 292.6
42, 292.6
43, 292.6
44, 292.6
45, 292.6
46, 293.6
47, 293.6
48, 293.6
49, 293.6
50, 293.6
51, 293.6
52, 293.6
53, 293.6
54, 293.6
55, 293.6
56, 293.6
57, 293.6
58, 293.6
59, 293.6
60, 293.6
61, 293.6
62, 293.6
63, 293.6
64, 293.6
65, 293.6
66, 293.6
67, 293.6
68, 293.6
69, 293.6
70, 293.6
71, 293.6
72, 294.5
73, 294.6
74, 294.6
75, 294.6
76, 294.6
77, 294.6
78, 294.6
79, 294.6
80, 294.6
81, 294.6
82, 294.6
83, 294.6
84, 294.6
85, 294.6
86, 294.6
87, 294.6
88, 294.6
89, 294.6
90, 294.6
91, 294.6
92, 294.6
93, 296.6
94, 296.6
95, 296.6
96, 296.6
97, 296.6
98, 296.6
99, 296.6
100, 296.6
